 $  JPL Earth Orientation Parameter 2 (EOP2) File
 $  Last UTPM Data Point   2024-09-12T00:00:00 UTC
 $  UTPM Predicts to       2024-12-06T12:00:00 UTC
 $  
 $  Last DX,DY Data Point  2024-08-30T00:00:00 UTC
 $  DX, DY Predicts to     2024-12-06T12:00:00 UTC
 $  
 $ EOP2LBL='EOP2. LAST UTPM  DATUM 2024-09-12. UTPM  PREDICTS-> 2024-12-06. UT1TYP=UT1.'
 $ EOP2LXY='      LAST DX,DY DATUM 2024-08-30. DX,DY PREDICTS-> 2024-12-06.'
 $ EOP2FNG='Enter MAKE_EOP2 2024-09-12T18:05:18 UTC  linked 2023-11-09T23:29:04 UTC'
 $ EOP2UT1='UT1'
 $ EOP2TYP='EOP2'
 $ EOP2TIM='2024-09-12T18:05:18 UTC'
 $ EOP2TRF='ITRF2008'
 $ EOP2CRF='ICRF2'
 $ EOP2PNM='IAU 2006/2000A'
 $  
 $   MJD,      PMx,        PMy,     TAI-UT1,     PMxSig,   PMySig,    UTSig,      UTPM Correlations,           DX,       DY,     DXSig    DYSig    Corr.
 $  (TAI)     (mas)       (mas)       (ms)        (mas)     (mas)      (ms)     PMxy      PMxUT     PMyUT     (mas)     (mas)    (mas)    (mas)    DXDY 
 EOP2=
 37743.0,    28.2004,   269.9699,   1922.1047,   8.5508,   7.7595,   0.8888,  -0.0041,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-03-20
 37744.0,    29.9160,   269.5284,   1923.6111,   8.5044,   7.7439,   0.8861,  -0.0041,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-03-21
 37745.0,    31.6154,   268.9983,   1925.1763,   8.4654,   7.7345,   0.8841,  -0.0039,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-03-22
 37746.0,    33.3032,   268.3809,   1926.7700,   8.4335,   7.7307,   0.8826,  -0.0037,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-03-23
 37747.0,    34.9840,   267.6778,   1928.3566,   8.4087,   7.7319,   0.8816,  -0.0034,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-03-24
 37748.0,    36.6629,   266.8903,   1929.9023,   8.3914,   7.7384,   0.8812,  -0.0031,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-03-25
 37749.0,    38.3444,   266.0197,   1931.3829,   8.3825,   7.7511,   0.8818,  -0.0028,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-03-26
 37750.0,    40.0318,   265.0674,   1932.7893,   8.3831,   7.7707,   0.8835,  -0.0024,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-03-27
 37751.0,    41.7204,   264.0367,   1934.1325,   8.3915,   7.7954,   0.8861,  -0.0020,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-03-28
 37752.0,    43.4043,   262.9314,   1935.4444,   8.4059,   7.8231,   0.8891,  -0.0016,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-03-29
 37753.0,    45.0773,   261.7556,   1936.7772,   8.4254,   7.8525,   0.8925,  -0.0012,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-03-30
 37754.0,    46.7334,   260.5135,   1938.1993,   8.4495,   7.8829,   0.8961,  -0.0009,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-03-31
 37755.0,    48.3672,   259.2101,   1939.7802,   8.4778,   7.9144,   0.9001,  -0.0006,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-01
 37756.0,    49.9744,   257.8539,   1941.5668,   8.5092,   7.9462,   0.9044,  -0.0003,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-02
 37757.0,    51.5514,   256.4543,   1943.5598,   8.5427,   7.9779,   0.9086,  -0.0002,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-03
 37758.0,    53.0948,   255.0207,   1945.7038,   8.5778,   8.0100,   0.9131,   0.0000,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-04
 37759.0,    54.6016,   253.5628,   1947.8993,   8.6150,   8.0436,   0.9180,   0.0000,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-05
 37760.0,    56.0692,   252.0900,   1950.0334,   8.6545,   8.0800,   0.9235,   0.0001,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-06
 37761.0,    57.4970,   250.6116,   1952.0166,   8.6953,   8.1182,   0.9294,   0.0000,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-07
 37762.0,    58.8851,   249.1368,   1953.8050,   8.7360,   8.1569,   0.9354,   0.0000,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-08
 37763.0,    60.2335,   247.6745,   1955.4040,   8.7761,   8.1958,   0.9414,   0.0000,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-09
 37764.0,    61.5428,   246.2340,   1956.8546,   8.8157,   8.2352,   0.9474,   0.0000,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-10
 37765.0,    62.8137,   244.8228,   1958.2139,   8.8554,   8.2754,   0.9534,   0.0000,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-11
 37766.0,    64.0469,   243.4418,   1959.5390,   8.8945,   8.3153,   0.9593,   0.0000,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-12
 37767.0,    65.2430,   242.0904,   1960.8793,   8.9328,   8.3542,   0.9648,   0.0001,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-13
 37768.0,    66.4026,   240.7680,   1962.2723,   8.9708,   8.3919,   0.9699,   0.0002,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-14
 37769.0,    67.5262,   239.4740,   1963.7422,   9.0095,   8.4289,   0.9749,   0.0004,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-15
 37770.0,    68.6145,   238.2078,   1965.2988,   9.0500,   8.4660,   0.9799,   0.0006,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-16
 37771.0,    69.6680,   236.9697,   1966.9375,   9.0924,   8.5028,   0.9848,   0.0009,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-17
 37772.0,    70.6873,   235.7602,   1968.6416,   9.1366,   8.5395,   0.9898,   0.0012,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-18
 37773.0,    71.6731,   234.5797,   1970.3838,   9.1834,   8.5765,   0.9949,   0.0014,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-19
 37774.0,    72.6260,   233.4286,   1972.1294,   9.2338,   8.6150,   1.0004,   0.0017,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-20
 37775.0,    73.5465,   232.3072,   1973.8414,   9.2887,   8.6562,   1.0066,   0.0020,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-21
 37776.0,    74.4342,   231.2150,   1975.4885,   9.3471,   8.6991,   1.0132,   0.0022,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-22
 37777.0,    75.2886,   230.1515,   1977.0536,   9.4080,   8.7428,   1.0201,   0.0025,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-23
 37778.0,    76.1092,   229.1160,   1978.5398,   9.4707,   8.7869,   1.0269,   0.0026,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-24
 37779.0,    76.8955,   228.1082,   1979.9732,   9.5349,   8.8315,   1.0337,   0.0028,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-25
 37780.0,    77.6469,   227.1272,   1981.3998,   9.6005,   8.8767,   1.0405,   0.0029,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-26
 37781.0,    78.3630,   226.1719,   1982.8802,   9.6658,   8.9210,   1.0469,   0.0029,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-27
 37782.0,    79.0434,   225.2412,   1984.4784,   9.7292,   8.9630,   1.0527,   0.0029,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-28
 37783.0,    79.6877,   224.3336,   1986.2476,   9.7896,   9.0019,   1.0577,   0.0029,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-29
 37784.0,    80.2954,   223.4481,   1988.2111,   9.8465,   9.0373,   1.0619,   0.0027,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-04-30
 37785.0,    80.8668,   222.5827,   1990.3468,   9.8994,   9.0695,   1.0654,   0.0025,   0.0000,   0.0000,    0.000,    0.000,   0.000,   0.000,   0.000,  $ 1962-05-01
